WigleWifi-1.4,appRelease=2.26,model=SM-G900F,release=6.0.1,device=klte,display=MMB29M.G900FXXU1CPI8,board=MSM8974,brand=samsung,,,
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
e8:fc:af:92:c0:73,JimmyWho 5GHz,[WPA2-PSK-CCMP][WPS][ESS][BLE],14/11/2017 01:53,56,-70,32.0630028,34.77170214,57,8,WIFI
ec:08:6b:38:13:37,Smart.bid_5G,[WPA2-PSK-CCMP][WPS][ESS][BLE],14/11/2017 01:53,48,-82,32.0630028,34.77170214,57,8,WIFI
fc:0a:81:19:76:e1,FREE_TLV,[ESS][BLE],14/11/2017 01:53,11,-59,32.0630028,34.77170214,57,8,WIFI
a4:2b:8c:15:21:71,AROMA5g,[WPA2-PSK-CCMP][ESS],14/11/2017 01:53,36,-83,32.0630028,34.77170214,57,8,WIFI
fc:b4:e6:d1:f3:a5,smart.bid,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS][BLE],14/11/2017 01:53,11,-80,32.0630028,34.77170214,57,8,WIFI
9e:93:4e:44:08:89,DIRECT-jxWorkCentre 3215,[WPA2-PSK-CCMP][WPS-AUTH][ESS],14/11/2017 01:53,11,-82,32.0630028,34.77170214,57,8,WIFI
4c:32:75:c6:d8:95,uMake Wi-Fi Network 5GHz,[WPA2-PSK-CCMP][ESS],14/11/2017 01:53,52,-91,32.0630028,34.77170214,57,8,WIFI
06:ae:db:51:28:35,BezeqFree,[WPA2-PSK-CCMP][ESS],14/11/2017 01:53,6,-89,32.0630028,34.77170214,57,8,WIFI
14:ae:db:be:62:d5,Ourhome_5,[WPA2-PSK-CCMP][ESS],14/11/2017 01:53,36,-92,32.0630028,34.77170214,57,8,WIFI
64:a5:c3:6a:39:3d,uMake Wi-Fi Network 5GHz,[WPA2-PSK-CCMP][ESS],14/11/2017 01:53,52,-92,32.0630028,34.77170214,57,8,WIFI
24:79:2a:0e:1b:a8,Aroma Office,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 01:53,6,-88,32.0630028,34.77170214,57,8,WIFI
14:ae:db:59:51:6d,elani1,[WPA2-PSK-CCMP][ESS],14/11/2017 01:53,1,-92,32.0630028,34.77170214,57,8,WIFI
a4:5d:36:d5:49:c1,HP-Print-C1-Officejet Pro X576dw,[WPA2-PSK-CCMP][ESS],14/11/2017 01:53,6,-85,32.0630028,34.77170214,57,8,WIFI
00:1f:1f:f9:41:a0,default,[ESS][BLE],14/11/2017 01:53,11,-87,32.0630028,34.77170214,57,8,WIFI
d4:68:4d:b3:bb:ec,Fattal-Service,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 01:53,48,-72,32.06307196,34.77174601,53,10,WIFI
d4:68:4d:73:bb:ec,FATTAL_MAINT,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 01:53,48,-72,32.06307196,34.77174601,53,10,WIFI
d4:68:4d:33:bb:ec,FATTAL_FREE_WIFI,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 01:53,48,-72,32.06307196,34.77174601,53,10,WIFI
a4:2b:8c:15:21:71,AROMA5g,[WPA2-PSK-CCMP][ESS],14/11/2017 01:53,36,-75,32.06307196,34.77174601,53,10,WIFI
24:79:2a:4e:1b:a8,Aroma Wifi,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 01:53,6,-90,32.06307196,34.77174601,53,10,WIFI
a4:2b:8c:15:21:70,octopus5,[WPA2-PSK-CCMP][ESS],14/11/2017 01:53,36,-78,32.06307196,34.77174601,53,10,WIFI
14:ae:db:be:62:d2,Ourhome_2.4,[WPA2-PSK-CCMP][ESS],14/11/2017 01:53,5,-78,32.06307196,34.77174601,53,10,WIFI
78:d3:8d:d3:c3:a1,mayer_G,[WPA2-PSK-CCMP][ESS],14/11/2017 01:53,3,-84,32.06307196,34.77174601,53,10,WIFI
70:3a:0e:b9:4e:90,SN-WIFI,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS][BLE],14/11/2017 01:53,58,-88,32.06307196,34.77174601,53,10,WIFI
64:a5:c3:6a:39:3c,uMake Wi-Fi Network,[WPA2-PSK-CCMP][ESS],14/11/2017 01:53,11,-86,32.06307196,34.77174601,53,10,WIFI
f0:3e:90:4f:5b:48,Gornitzky_Guest,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 01:53,3,-87,32.06307196,34.77174601,53,10,WIFI
fc:0a:81:2e:0e:80,,[WPA2-PSK-CCMP],14/11/2017 01:53,11,-87,32.06307196,34.77174601,53,10,WIFI
f0:3e:90:0f:5b:48,Gornitzky,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 01:53,3,-87,32.06307196,34.77174601,53,10,WIFI
f8:e9:03:0e:cb:69,Avital_2.4,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 01:53,1,-90,32.06307196,34.77174601,53,10,WIFI
e8:94:f6:f3:62:22,FreeWiFi 20--0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],14/11/2017 01:53,9,-90,32.06307196,34.77174601,53,10,WIFI
f8:e9:03:12:4c:c6,SquarePeg,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS][BLE],14/11/2017 01:53,11,-90,32.06307196,34.77174601,53,10,WIFI
f0:3e:90:0f:4c:48,Gornitzky,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 01:53,4,-91,32.06307196,34.77174601,53,10,WIFI
fc:0a:81:2e:0e:81,FREE_TLV,[ESS][BLE],14/11/2017 01:53,11,-72,32.06307196,34.77174601,53,10,WIFI
74:da:38:80:35:04,rothchild_22,[WPA2-PSK-CCMP][WPS][ESS],14/11/2017 01:53,3,-76,32.06316538,34.77179092,54,10,WIFI
ec:08:6b:38:13:38,TP-LINK_1338,[WPA2-PSK-CCMP][WPS][ESS][BLE],14/11/2017 01:53,9,-71,32.06316538,34.77179092,54,10,WIFI
9e:93:4e:44:08:89,DIRECT-jxWorkCentre 3215,[WPA2-PSK-CCMP][WPS-AUTH][ESS],14/11/2017 01:53,11,-76,32.06316538,34.77179092,54,10,WIFI
fc:0a:81:2e:0e:80,,[WPA2-PSK-CCMP],14/11/2017 01:53,11,-80,32.06316538,34.77179092,54,10,WIFI
04:a1:51:c9:32:0c,Tamarayog2,[WPA2-PSK-CCMP][WPS][ESS][BLE],14/11/2017 01:53,1,-78,32.06316538,34.77179092,54,10,WIFI
c2:9f:db:7f:77:da,Infolinks WIFI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],14/11/2017 01:53,1,-83,32.06316538,34.77179092,54,10,WIFI
48:ee:0c:40:0b:59,Speakeasy,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 01:53,8,-87,32.06316538,34.77179092,54,10,WIFI
62:ab:1b:61:09:ad,BezeqFree,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 01:53,7,-89,32.06316538,34.77179092,54,10,WIFI
34:fc:b9:2c:6e:80,Healthy.io+,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 01:53,11,-91,32.06316538,34.77179092,54,10,WIFI
72:ee:0c:40:0b:5a,BezeqFree,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 01:53,8,-92,32.06316538,34.77179092,54,10,WIFI
f0:3e:90:0f:64:28,Gornitzky,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 01:53,4,-92,32.06316538,34.77179092,54,10,WIFI
c4:12:f5:7f:3f:ed,kobiovadia,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 01:53,10,-92,32.06316538,34.77179092,54,10,WIFI
34:fc:b9:2c:6e:81,Healthy.guest+,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 01:53,11,-93,32.06316538,34.77179092,54,10,WIFI
1c:5f:2b:90:ec:a1,DSL-G225,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS][BLE],14/11/2017 01:53,11,-94,32.06316538,34.77179092,54,10,WIFI
62:a1:51:c9:32:0e,@Cafe,[ESS][BLE],14/11/2017 01:53,1,-85,32.06316538,34.77179092,54,10,WIFI
fc:0a:81:19:76:e1,FREE_TLV,[ESS][BLE],14/11/2017 01:53,11,-54,32.06325801,34.77188633,52,9,WIFI
fc:b4:e6:d1:f3:a5,smart.bid,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS][BLE],14/11/2017 01:53,11,-75,32.06325801,34.77188633,52,9,WIFI
14:ae:db:be:62:d5,Ourhome_5,[WPA2-PSK-CCMP][ESS],14/11/2017 01:53,36,-87,32.06325801,34.77188633,52,9,WIFI
72:ee:0c:40:0b:5a,BezeqFree,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 01:53,8,-85,32.06325801,34.77188633,52,9,WIFI
74:3e:2b:01:4b:08,TECHCODE,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 01:53,11,-75,32.06325801,34.77188633,52,9,WIFI
68:bc:0c:cb:99:3c,,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 01:53,52,-89,32.06325801,34.77188633,52,9,WIFI
68:bc:0c:cb:99:3f,bemp,[WPA-EAP-CCMP+TKIP][WPA2-EAP-CCMP][ESS][BLE],14/11/2017 01:53,58,-89,32.06325801,34.77188633,52,9,WIFI
68:bc:0c:cb:99:3d,,[WPA2-EAP-CCMP][ESS][BLE],14/11/2017 01:53,52,-90,32.06325801,34.77188633,52,9,WIFI
f0:3e:90:4f:5b:4c,Gornitzky_Guest,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 01:53,52,-91,32.06325801,34.77188633,52,9,WIFI
f0:3e:90:0f:5b:4c,Gornitzky,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 01:53,52,-93,32.06325801,34.77188633,52,9,WIFI
a4:2b:8c:15:21:61,AROMA2.4g,[WPA2-PSK-CCMP][ESS],14/11/2017 01:53,1,-86,32.06325801,34.77188633,52,9,WIFI
a0:ab:1b:62:2d:be,225_622dba,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 01:53,2,-90,32.06325801,34.77188633,52,9,WIFI
48:ee:0c:3f:ed:d8,Bezeq_WiFi,[ESS][BLE],14/11/2017 01:53,11,-84,32.06325801,34.77188633,52,9,WIFI
68:bc:0c:cb:99:3e,bguest,[ESS][BLE],14/11/2017 01:53,52,-89,32.06325801,34.77188633,52,9,WIFI
ec:08:6b:38:13:37,Smart.bid_5G,[WPA2-PSK-CCMP][WPS][ESS][BLE],14/11/2017 01:53,48,-77,32.06331203,34.7719891,49,8,WIFI
fc:0a:81:2e:0e:80,,[WPA2-PSK-CCMP],14/11/2017 01:53,11,-67,32.06331203,34.7719891,49,8,WIFI
a0:ab:1b:62:2d:be,225_622dba,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 01:53,2,-85,32.06331203,34.7719891,49,8,WIFI
88:dc:96:46:2a:94,PCR,[WPA2-PSK-CCMP][ESS],14/11/2017 01:53,11,-83,32.06331203,34.7719891,49,8,WIFI
02:10:f3:62:0b:ae,RFX GUEST,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],14/11/2017 01:53,11,-84,32.06331203,34.7719891,49,8,WIFI
08:5b:0e:f2:4c:b1,Soluto-Guest,[WPA-PSK-CCMP][WPA2-PSK-CCMP-preauth][ESS],14/11/2017 01:53,40,-91,32.06331203,34.7719891,49,8,WIFI
f0:3e:90:4f:50:cc,Gornitzky_Guest,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 01:53,36,-91,32.06331203,34.7719891,49,8,WIFI
24:0a:64:b7:09:95,Og-pro,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],14/11/2017 01:53,1,-88,32.06331203,34.7719891,49,8,WIFI
a8:bd:27:a1:21:21,Aleph Guest,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 01:53,11,-90,32.06331203,34.7719891,49,8,WIFI
14:ae:db:c5:2f:d2,MD,[WPA2-PSK-CCMP][ESS],14/11/2017 01:53,5,-90,32.06331203,34.7719891,49,8,WIFI
fc:0a:81:1e:b6:70,,[WPA2-PSK-CCMP],14/11/2017 01:53,11,-92,32.06331203,34.7719891,49,8,WIFI
14:ae:db:b0:55:dd,Affiliate Hub,[WPA2-PSK-CCMP][ESS],14/11/2017 01:53,6,-93,32.06331203,34.7719891,49,8,WIFI
7c:b7:33:ea:a4:2e,HOTFiber-5275,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS][BLE],14/11/2017 18:56,1,-79,32.0615279,34.77280467,49,12,WIFI
60:e3:27:d9:e8:32,Roomer-DEV,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],14/11/2017 18:56,6,-82,32.0615279,34.77280467,49,12,WIFI
10:5a:f7:0a:24:16,levit_5,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 18:56,36,-92,32.0615279,34.77280467,49,12,WIFI
14:ae:db:39:f1:9d,2.4-Lionk,[WPA2-PSK-CCMP][ESS],14/11/2017 18:56,11,-90,32.0615279,34.77280467,49,12,WIFI
10:5a:f7:0a:24:15,levit_2.4,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 18:56,1,-86,32.0615279,34.77280467,49,12,WIFI
c0:ac:54:f8:87:b6,HOTBOX-4812,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],14/11/2017 18:56,1,-81,32.0615279,34.77280467,49,12,WIFI
74:3e:2b:0d:03:18,TECHCODE,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 18:56,6,-85,32.0615279,34.77280467,49,12,WIFI
14:af:db:31:86:ba,BezeqFree,[WPA2-PSK-CCMP][ESS],14/11/2017 18:56,2,-89,32.0615279,34.77280467,49,12,WIFI
a0:4f:d4:46:07:41,NADAV,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 18:56,11,-86,32.0615279,34.77280467,49,12,WIFI
7c:b7:33:a1:83:72,HOTFiber-55A6,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS][BLE],14/11/2017 18:56,6,-91,32.0615279,34.77280467,49,12,WIFI
f8:e7:1e:5d:24:68,TECHCODE-Guest,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 18:56,4,-83,32.0615279,34.77280467,49,12,WIFI
f8:e7:1e:1d:24:68,TECHCODE,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 18:56,4,-82,32.0615279,34.77280467,49,12,WIFI
06:ae:db:39:f1:9d,BezeqFree,[WPA2-PSK-CCMP][ESS],14/11/2017 18:56,11,-89,32.0615279,34.77280467,49,12,WIFI
74:3e:2b:4d:03:1c,TECHCODE-Guest,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 18:56,157,-91,32.0615279,34.77280467,49,12,WIFI
90:6c:ac:2c:4c:9f,WiFi_VIP_1,[WPA2-PSK-CCMP-preauth][ESS],14/11/2017 18:56,44,-91,32.0615279,34.77280467,49,12,WIFI
14:ae:db:31:86:ba,sinergia,[WPA2-PSK-CCMP][ESS],14/11/2017 18:56,2,-87,32.0615279,34.77280467,49,12,WIFI
00:12:2a:d2:fe:f8,yanai office,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],14/11/2017 18:56,13,-91,32.0615279,34.77280467,49,12,WIFI
4a:d9:e7:2f:3e:7a,wblaw,[WPA2-PSK-CCMP][ESS],14/11/2017 18:56,11,-92,32.0615279,34.77280467,49,12,WIFI
42501_17141_422402,012 Mobile,UNKNOWN;il,14/11/2017 18:56,0,-113,32.0615279,34.77280467,49,12,GSM
7c:b7:33:c0:8c:6a,morph,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS][BLE],14/11/2017 18:56,13,-83,32.0614435,34.77275167,45,8,WIFI
06:ae:db:39:f1:9d,BezeqFree,[WPA2-PSK-CCMP][ESS],14/11/2017 18:56,11,-83,32.0614435,34.77275167,45,8,WIFI
30:91:8f:44:50:29,TNCAP5BC0B9,[WPS][ESS],14/11/2017 18:56,11,-92,32.0614435,34.77275167,45,8,WIFI
7c:b7:33:ea:a4:2e,HOTFiber-5275,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS][BLE],14/11/2017 18:57,1,-74,32.06146624,34.77276675,56,4,WIFI
74:3e:2b:4d:03:18,TECHCODE-Guest,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 18:57,6,-82,32.06146624,34.77276675,56,4,WIFI
74:3e:2b:0d:03:1c,TECHCODE,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 18:57,157,-89,32.06146624,34.77276675,56,4,WIFI
00:90:4c:06:4f:e0,esimpex4G-FE0,[WPA2-PSK-CCMP][ESS],14/11/2017 18:57,6,-91,32.06146624,34.77276675,56,4,WIFI
74:da:da:0b:56:70,shairockon,[WPA2-PSK-CCMP][ESS],14/11/2017 18:57,11,-91,32.06146841,34.77277675,58,4,WIFI
f0:3e:90:8f:57:6c,leumi_fl11,[ESS][BLE],14/11/2017 18:57,36,-92,32.06146841,34.77277675,58,4,WIFI
14:ae:db:31:86:bd,sinergia_5,[WPA2-PSK-CCMP][ESS],14/11/2017 18:57,48,-93,32.06146874,34.77277675,58,4,WIFI
14:ae:db:39:f1:9d,2.4-Lionk,[WPA2-PSK-CCMP][ESS],14/11/2017 18:57,11,-84,32.06146815,34.77277638,58,5,WIFI
74:da:da:0b:56:6f,shairockon,[WPA2-PSK-CCMP][ESS],14/11/2017 18:57,5,-91,32.06146844,34.77277628,58,3,WIFI
60:e3:27:d9:e8:32,Roomer-DEV,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],14/11/2017 18:58,6,-71,32.06147473,34.77276562,57,3,WIFI
4a:d9:e7:2f:3e:7a,wblaw,[WPA2-PSK-CCMP][ESS],14/11/2017 18:58,11,-86,32.06147473,34.77276562,57,3,WIFI
74:3e:2b:0d:03:18,TECHCODE,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 18:58,6,-80,32.06147473,34.77276562,57,3,WIFI
9c:d6:43:25:ee:0b,mabat1,[WPA2-PSK-CCMP][ESS],14/11/2017 18:58,6,-90,32.06147473,34.77276562,57,3,WIFI
a0:ab:1b:63:ef:96,Eyal,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 18:58,8,-82,32.06146864,34.77278345,57,3,WIFI
14:ae:db:ca:42:42,Red,[WPA2-PSK-CCMP][ESS],14/11/2017 18:58,10,-90,32.06146864,34.77278345,57,3,WIFI
42501_17141_9699842,012 Mobile,UNKNOWN;il,14/11/2017 18:58,0,-113,32.06146613,34.77278936,55,3,GSM
06:ae:db:39:f1:9d,BezeqFree,[WPA2-PSK-CCMP][ESS],14/11/2017 18:58,11,-78,32.0614664,34.77278934,55,3,WIFI
64:a5:c3:6a:5b:f6,MobileDigital,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],14/11/2017 18:58,11,-91,32.06146636,34.77278973,55,3,WIFI
a8:f7:e0:15:78:00,Abraham TLV,[ESS],14/11/2017 18:58,11,-92,32.06146636,34.77278973,55,3,WIFI
54:e6:fc:b5:0d:80,yitzhaki,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],14/11/2017 18:58,6,-90,32.06146651,34.77278998,55,3,WIFI
c0:ac:54:f8:87:b6,HOTBOX-4812,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],14/11/2017 18:59,1,-76,32.06146658,34.77278995,55,3,WIFI
78:d3:8d:d3:c3:a1,mayer_G,[WPA2-PSK-CCMP][ESS],14/11/2017 19:09,3,-88,32.06147691,34.77269185,32,3,WIFI
14:ae:db:b4:07:7d,elad,[WPA2-PSK-CCMP][ESS],01/01/1970 02:00,6,-73,32.06146629,34.77279315,0,9.32596302,WIFI
7c:b7:33:ea:a4:2e,HOTFiber-5275,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS][BLE],14/11/2017 19:09,1,-55,32.06144503,34.77268627,40,5,WIFI
74:3e:2b:4d:03:18,TECHCODE-Guest,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 19:09,6,-77,32.06144503,34.77268627,40,5,WIFI
14:ae:db:42:33:4d,Popy.sing,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],14/11/2017 19:09,11,-93,32.06143906,34.77269121,37,3,WIFI
14:af:db:31:86:ba,BezeqFree,[WPA2-PSK-CCMP][ESS],14/11/2017 19:10,2,-79,32.06152036,34.77271519,51,4,WIFI
14:ae:db:31:86:ba,sinergia,[WPA2-PSK-CCMP][ESS],14/11/2017 19:10,2,-79,32.06152036,34.77271519,51,4,WIFI
c0:ac:54:f8:87:b6,HOTBOX-4812,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],14/11/2017 19:10,1,-63,32.06152036,34.77271519,51,4,WIFI
10:5a:f7:0a:24:15,levit_2.4,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 19:10,1,-72,32.06152036,34.77271519,51,4,WIFI
f8:e7:1e:1d:24:68,TECHCODE,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 19:10,4,-75,32.06152036,34.77271519,51,4,WIFI
14:ae:db:b3:77:35,shany,[WPA2-PSK-CCMP][ESS],14/11/2017 19:10,13,-79,32.06152036,34.77271519,51,4,WIFI
74:da:da:0b:56:70,shairockon,[WPA2-PSK-CCMP][ESS],14/11/2017 19:10,11,-80,32.06152036,34.77271519,51,4,WIFI
8c:dc:d4:98:b5:d2,Roomer-Guest,[WPA2-PSK-CCMP][ESS],14/11/2017 19:10,7,-87,32.06152036,34.77271519,51,4,WIFI
8c:dc:d4:98:b5:d4,Roomer,[WPA2-PSK-CCMP][ESS],14/11/2017 19:10,7,-88,32.06152036,34.77271519,51,4,WIFI
86:25:19:09:b8:03,DIRECT-dOC48x Series,[WPA2-PSK-CCMP][WPS][ESS],14/11/2017 19:10,1,-88,32.06152036,34.77271519,51,4,WIFI
8c:dc:d4:98:b5:d0,Vision,[WPA2-PSK-CCMP][ESS],14/11/2017 19:10,7,-88,32.06152036,34.77271519,51,4,WIFI
8c:dc:d4:98:b5:d1,Roomer-Conf,[WPA2-PSK-CCMP][ESS],14/11/2017 19:10,13,-89,32.06152036,34.77271519,51,4,WIFI
f0:3e:90:cf:59:28,leumi_fl12,[ESS][BLE],14/11/2017 19:10,13,-86,32.06152036,34.77271519,51,4,WIFI
a0:4f:d4:46:07:41,NADAV,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 19:10,11,-81,32.06148973,34.77273535,50,3,WIFI
f8:e7:1e:5d:24:68,TECHCODE-Guest,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 19:12,4,-76,32.06151179,34.77267309,48,3,WIFI
14:ae:db:3e:cc:7a,Gabby,[WPA2-PSK-CCMP][ESS],14/11/2017 19:12,8,-85,32.06151179,34.77267309,48,3,WIFI
54:e6:fc:aa:ab:49,EMB BRA TLV,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],14/11/2017 19:12,2,-86,32.06151179,34.77267309,48,3,WIFI
c4:e9:84:5f:3d:67,AEmbassy2_public,[WPS][ESS],14/11/2017 19:12,3,-85,32.06151179,34.77267309,48,3,WIFI
8c:0c:90:0e:a8:c8,Lily&Bloom,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],14/11/2017 19:12,9,-74,32.06151179,34.77267309,48,3,WIFI
c4:12:f5:fb:6f:26,Bamba1,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 19:12,4,-81,32.06152237,34.77268437,48,3,WIFI
f8:e7:1e:9d:24:67,,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 19:12,153,-82,32.06152237,34.77268437,48,3,WIFI
10:5a:f7:0a:24:16,levit_5,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 19:12,36,-82,32.06152237,34.77268437,48,3,WIFI
74:3e:2b:4d:03:1c,TECHCODE-Guest,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 19:12,157,-83,32.06152237,34.77268437,48,3,WIFI
14:ae:db:31:86:bd,sinergia_5,[WPA2-PSK-CCMP][ESS],14/11/2017 19:12,48,-84,32.06152237,34.77268437,48,3,WIFI
74:3e:2b:0d:03:1c,TECHCODE,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 19:12,157,-84,32.06152237,34.77268437,48,3,WIFI
14:ae:db:31:fb:bd,moran2,[WPA2-PSK-CCMP][ESS],14/11/2017 19:12,48,-86,32.06152237,34.77268437,48,3,WIFI
74:3e:2b:81:4b:07,,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 19:12,149,-86,32.06152237,34.77268437,48,3,WIFI
00:12:2a:d2:fe:f8,yanai office,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],14/11/2017 19:12,13,-84,32.06152237,34.77268437,48,3,WIFI
10:5a:f7:03:6c:02,p3michael_5,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 19:12,52,-90,32.06152237,34.77268437,48,3,WIFI
0c:f4:d5:39:73:8c,Discount Bank,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 19:12,48,-91,32.06152237,34.77268437,48,3,WIFI
14:ae:db:ca:42:42,Red,[WPA2-PSK-CCMP][ESS],14/11/2017 19:13,10,-85,32.06152264,34.77268382,48,3,WIFI
14:ae:db:c7:75:f5,Shoshi,[WPA2-PSK-CCMP][ESS],14/11/2017 19:13,1,-83,32.06152264,34.77268382,48,3,WIFI
74:da:da:0b:56:6f,shairockon,[WPA2-PSK-CCMP][ESS],14/11/2017 19:13,5,-80,32.06152126,34.77267992,48,3,WIFI
74:3e:2b:8d:03:17,,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 19:13,157,-88,32.06152126,34.77267992,48,3,WIFI
14:ae:db:43:f2:b5,Kipodon,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],14/11/2017 19:13,6,-86,32.06152126,34.77267992,48,3,WIFI
14:cc:20:cd:9e:c8,KavWiFi2,[WPA2-PSK-CCMP][WPS][ESS],14/11/2017 19:13,10,-88,32.06152126,34.77267992,48,3,WIFI
42501_10171_1123855,012 Mobile,UNKNOWN;il,14/11/2017 19:13,0,-71,32.06152126,34.77267992,48,3,GSM
74:da:da:0b:56:70,shairockon,[WPA2-PSK-CCMP][ESS],14/11/2017 19:13,11,-73,32.06152433,34.77267595,48,4,WIFI
74:da:da:0b:56:6f,shairockon,[WPA2-PSK-CCMP][ESS],14/11/2017 19:13,5,-73,32.06152433,34.77267595,48,4,WIFI
14:ae:db:48:47:85,beni,[WPA2-PSK-CCMP][ESS],14/11/2017 19:13,11,-89,32.06152433,34.77267595,48,4,WIFI
24:79:2a:0e:1c:88,DISCOUNT_BANK,[WPA2-PSK-CCMP][ESS][BLE],14/11/2017 19:13,8,-90,32.06152433,34.77267595,48,4,WIFI
f0:3e:90:0f:5c:dc,leumi_fl_13,[ESS][BLE],14/11/2017 19:13,36,-91,32.06152433,34.77267595,48,4,WIFI
f0:3e:90:cf:61:e8,leumi_fl12,[ESS][BLE],14/11/2017 19:13,3,-88,32.06152433,34.77267595,48,4,WIFI
f0:3e:90:0f:5c:d8,leumi_fl_13,[ESS][BLE],14/11/2017 19:13,1,-88,32.06152268,34.77267011,47,9,WIFI
4c:60:de:49:e6:09,nteam_1,[WPA2-PSK-CCMP][WPS][ESS],14/11/2017 19:18,11,-88,32.06152113,34.77269423,61,11,WIFI
